number	latency	duration	channel	bvtime	bvmknum	type	code	urevent	epoch
22.000000	41565.000000	1.000000	0.000000		27.000000	S  6	Stimulus	27.000000	11.000000
23.000000	45001.000000	1.000000	0.000000		28.000000	S  2	Stimulus	28.000000	12.000000
24.000000	45422.000000	1.000000	0.000000		29.000000	S  6	Stimulus	29.000000	12.000000
25.000000	49001.000000	1.000000	0.000000		30.000000	S  1	Stimulus	30.000000	13.000000
26.000000	49547.000000	1.000000	0.000000		31.000000	S  6	Stimulus	31.000000	13.000000
27.000000	53001.000000	1.000000	0.000000		32.000000	S  2	Stimulus	32.000000	14.000000
28.000000	53577.000000	1.000000	0.000000		33.000000	S  6	Stimulus	33.000000	14.000000
29.000000	57001.000000	1.000000	0.000000		34.000000	S  2	Stimulus	34.000000	15.000000
30.000000	57612.000000	1.000000	0.000000		35.000000	S  6	Stimulus	35.000000	15.000000
31.000000	61001.000000	1.000000	0.000000		36.000000	S  1	Stimulus	36.000000	16.000000
32.000000	61655.000000	1.000000	0.000000		37.000000	S  6	Stimulus	37.000000	16.000000
33.000000	65001.000000	1.000000	0.000000		42.000000	S  2	Stimulus	42.000000	17.000000
34.000000	65609.000000	1.000000	0.000000		43.000000	S  6	Stimulus	43.000000	17.000000
35.000000	69001.000000	1.000000	0.000000		44.000000	S  1	Stimulus	44.000000	18.000000
36.000000	69467.000000	1.000000	0.000000		45.000000	S  6	Stimulus	45.000000	18.000000
37.000000	73001.000000	1.000000	0.000000		46.000000	S  2	Stimulus	46.000000	19.000000
38.000000	73515.000000	1.000000	0.000000		47.000000	S  6	Stimulus	47.000000	19.000000
39.000000	77001.000000	1.000000	0.000000		48.000000	S  1	Stimulus	48.000000	20.000000
40.000000	77470.000000	1.000000	0.000000		49.000000	S  6	Stimulus	49.000000	20.000000
41.000000	81001.000000	1.000000	0.000000		50.000000	S  1	Stimulus	50.000000	21.000000
42.000000	81430.000000	1.000000	0.000000		51.000000	S  6	Stimulus	51.000000	21.000000
43.000000	85001.000000	1.000000	0.000000		52.000000	S  2	Stimulus	52.000000	22.000000
44.000000	85536.000000	1.000000	0.000000		53.000000	S  6	Stimulus	53.000000	22.000000
45.000000	89001.000000	1.000000	0.000000		56.000000	S  1	Stimulus	56.000000	23.000000
46.000000	89427.000000	1.000000	0.000000		57.000000	S  6	Stimulus	57.000000	23.000000
47.000000	93001.000000	1.000000	0.000000		60.000000	S  2	Stimulus	60.000000	24.000000
48.000000	93655.000000	1.000000	0.000000		61.000000	S  6	Stimulus	61.000000	24.000000
49.000000	97001.000000	1.000000	0.000000		62.000000	S  1	Stimulus	62.000000	25.000000
50.000000	97637.000000	1.000000	0.000000		63.000000	S  6	Stimulus	63.000000	25.000000
51.000000	101001.000000	1.000000	0.000000		66.000000	S  1	Stimulus	66.000000	26.000000
52.000000	101556.000000	1.000000	0.000000		67.000000	S  6	Stimulus	67.000000	26.000000
53.000000	105001.000000	1.000000	0.000000		70.000000	S  1	Stimulus	70.000000	27.000000
54.000000	105570.000000	1.000000	0.000000		71.000000	S  6	Stimulus	71.000000	27.000000
55.000000	109001.000000	1.000000	0.000000		72.000000	S  2	Stimulus	72.000000	28.000000
56.000000	109750.000000	1.000000	0.000000		73.000000	S  4	Stimulus	73.000000	28.000000
57.000000	113001.000000	1.000000	0.000000		74.000000	S  2	Stimulus	74.000000	29.000000
58.000000	113566.000000	1.000000	0.000000		75.000000	S  6	Stimulus	75.000000	29.000000
59.000000	117001.000000	1.000000	0.000000		85.000000	S  2	Stimulus	85.000000	30.000000
60.000000	117410.000000	1.000000	0.000000		86.000000	S  6	Stimulus	86.000000	30.000000
61.000000	121001.000000	1.000000	0.000000		93.000000	S  1	Stimulus	93.000000	31.000000
62.000000	121566.000000	1.000000	0.000000		94.000000	S  6	Stimulus	94.000000	31.000000
63.000000	125001.000000	1.000000	0.000000		97.000000	S  1	Stimulus	97.000000	32.000000
64.000000	125542.000000	1.000000	0.000000		98.000000	S  6	Stimulus	98.000000	32.000000
65.000000	129001.000000	1.000000	0.000000		99.000000	S  2	Stimulus	99.000000	33.000000
66.000000	129723.000000	1.000000	0.000000		100.000000	S  6	Stimulus	100.000000	33.000000
67.000000	133001.000000	1.000000	0.000000		114.000000	S  1	Stimulus	114.000000	34.000000
68.000000	133665.000000	1.000000	0.000000		115.000000	S  6	Stimulus	115.000000	34.000000
69.000000	137001.000000	1.000000	0.000000		118.000000	S  1	Stimulus	118.000000	35.000000
70.000000	137616.000000	1.000000	0.000000		119.000000	S  6	Stimulus	119.000000	35.000000
71.000000	141001.000000	1.000000	0.000000		127.000000	S  1	Stimulus	127.000000	36.000000
72.000000	141690.000000	1.000000	0.000000		128.000000	S  6	Stimulus	128.000000	36.000000
73.000000	145001.000000	1.000000	0.000000		129.000000	S  2	Stimulus	129.000000	37.000000
74.000000	145732.000000	1.000000	0.000000		130.000000	S  6	Stimulus	130.000000	37.000000
75.000000	149001.000000	1.000000	0.000000		131.000000	S  2	Stimulus	131.000000	38.000000
76.000000	149750.000000	1.000000	0.000000		132.000000	S  4	Stimulus	132.000000	38.000000
77.000000	153001.000000	1.000000	0.000000		140.000000	S  2	Stimulus	140.000000	39.000000
78.000000	153586.000000	1.000000	0.000000		141.000000	S  6	Stimulus	141.000000	39.000000
79.000000	157001.000000	1.000000	0.000000		144.000000	S  1	Stimulus	144.000000	40.000000
80.000000	157690.000000	1.000000	0.000000		145.000000	S  6	Stimulus	145.000000	40.000000
81.000000	161001.000000	1.000000	0.000000		155.000000	S  1	Stimulus	155.000000	41.000000
82.000000	161615.000000	1.000000	0.000000		156.000000	S  6	Stimulus	156.000000	41.000000
83.000000	165001.000000	1.000000	0.000000		157.000000	S  2	Stimulus	157.000000	42.000000
84.000000	165608.000000	1.000000	0.000000		158.000000	S  6	Stimulus	158.000000	42.000000
85.000000	169001.000000	1.000000	0.000000		159.000000	S  1	Stimulus	159.000000	43.000000
86.000000	169478.000000	1.000000	0.000000		160.000000	S  6	Stimulus	160.000000	43.000000
87.000000	173001.000000	1.000000	0.000000		165.000000	S  2	Stimulus	165.000000	44.000000
88.000000	173646.000000	1.000000	0.000000		166.000000	S  6	Stimulus	166.000000	44.000000
89.000000	177001.000000	1.000000	0.000000		169.000000	S  1	Stimulus	169.000000	45.000000
90.000000	177620.000000	1.000000	0.000000		170.000000	S  6	Stimulus	170.000000	45.000000
91.000000	181001.000000	1.000000	0.000000		176.000000	S  2	Stimulus	176.000000	46.000000
92.000000	181725.000000	1.000000	0.000000		177.000000	S  6	Stimulus	177.000000	46.000000
93.000000	185001.000000	1.000000	0.000000		178.000000	S  1	Stimulus	178.000000	47.000000
94.000000	185562.000000	1.000000	0.000000		179.000000	S  6	Stimulus	179.000000	47.000000
95.000000	189001.000000	1.000000	0.000000		184.000000	S  2	Stimulus	184.000000	48.000000
96.000000	189600.000000	1.000000	0.000000		185.000000	S  6	Stimulus	185.000000	48.000000
97.000000	193001.000000	1.000000	0.000000		189.000000	S  2	Stimulus	189.000000	49.000000
98.000000	193681.000000	1.000000	0.000000		190.000000	S  6	Stimulus	190.000000	49.000000
99.000000	197001.000000	1.000000	0.000000		191.000000	S  2	Stimulus	191.000000	50.000000
100.000000	197653.000000	1.000000	0.000000		192.000000	S  6	Stimulus	192.000000	50.000000
101.000000	201001.000000	1.000000	0.000000		195.000000	S  1	Stimulus	195.000000	51.000000
102.000000	201511.000000	1.000000	0.000000		196.000000	S  6	Stimulus	196.000000	51.000000
103.000000	205001.000000	1.000000	0.000000		199.000000	S  2	Stimulus	199.000000	52.000000
104.000000	205741.000000	1.000000	0.000000		200.000000	S  6	Stimulus	200.000000	52.000000
105.000000	209001.000000	1.000000	0.000000		201.000000	S  1	Stimulus	201.000000	53.000000
106.000000	209608.000000	1.000000	0.000000		202.000000	S  6	Stimulus	202.000000	53.000000
107.000000	213001.000000	1.000000	0.000000		205.000000	S  2	Stimulus	205.000000	54.000000
108.000000	213619.000000	1.000000	0.000000		206.000000	S  6	Stimulus	206.000000	54.000000
109.000000	217001.000000	1.000000	0.000000		211.000000	S  2	Stimulus	211.000000	55.000000
110.000000	217542.000000	1.000000	0.000000		212.000000	S  6	Stimulus	212.000000	55.000000
111.000000	221001.000000	1.000000	0.000000		213.000000	S  1	Stimulus	213.000000	56.000000
112.000000	221696.000000	1.000000	0.000000		214.000000	S  6	Stimulus	214.000000	56.000000
113.000000	225001.000000	1.000000	0.000000		225.000000	S  2	Stimulus	225.000000	57.000000
114.000000	225487.000000	1.000000	0.000000		226.000000	S  6	Stimulus	226.000000	57.000000
115.000000	229001.000000	1.000000	0.000000		244.000000	S  1	Stimulus	244.000000	58.000000
116.000000	229688.000000	1.000000	0.000000		245.000000	S  6	Stimulus	245.000000	58.000000
117.000000	233001.000000	1.000000	0.000000		264.000000	S  2	Stimulus	264.000000	59.000000
118.000000	233649.000000	1.000000	0.000000		265.000000	S  6	Stimulus	265.000000	59.000000
119.000000	237001.000000	1.000000	0.000000		266.000000	S  1	Stimulus	266.000000	60.000000
120.000000	237738.000000	1.000000	0.000000		267.000000	S  6	Stimulus	267.000000	60.000000
