number	latency	duration	channel	bvtime	bvmknum	type	code	urevent	epoch
22.000000	41403.000000	1.000000	0.000000		25.000000	S  6	Stimulus	25.000000	11.000000
23.000000	45001.000000	1.000000	0.000000		26.000000	S  1	Stimulus	26.000000	12.000000
24.000000	45509.000000	1.000000	0.000000		27.000000	S  6	Stimulus	27.000000	12.000000
25.000000	49001.000000	1.000000	0.000000		28.000000	S  2	Stimulus	28.000000	13.000000
26.000000	49543.000000	1.000000	0.000000		29.000000	S  6	Stimulus	29.000000	13.000000
27.000000	53001.000000	1.000000	0.000000		30.000000	S  1	Stimulus	30.000000	14.000000
28.000000	53653.000000	1.000000	0.000000		31.000000	S  6	Stimulus	31.000000	14.000000
29.000000	57001.000000	1.000000	0.000000		32.000000	S  2	Stimulus	32.000000	15.000000
30.000000	57493.000000	1.000000	0.000000		33.000000	S  6	Stimulus	33.000000	15.000000
31.000000	61001.000000	1.000000	0.000000		34.000000	S  1	Stimulus	34.000000	16.000000
32.000000	61517.000000	1.000000	0.000000		35.000000	S  6	Stimulus	35.000000	16.000000
33.000000	65001.000000	1.000000	0.000000		38.000000	S  2	Stimulus	38.000000	17.000000
34.000000	65318.000000	1.000000	0.000000		39.000000	S  4	Stimulus	39.000000	17.000000
35.000000	69001.000000	1.000000	0.000000		40.000000	S  1	Stimulus	40.000000	18.000000
36.000000	69659.000000	1.000000	0.000000		41.000000	S  6	Stimulus	41.000000	18.000000
37.000000	73001.000000	1.000000	0.000000		46.000000	S  1	Stimulus	46.000000	19.000000
38.000000	73604.000000	1.000000	0.000000		47.000000	S  6	Stimulus	47.000000	19.000000
39.000000	77001.000000	1.000000	0.000000		48.000000	S  2	Stimulus	48.000000	20.000000
40.000000	77581.000000	1.000000	0.000000		49.000000	S  6	Stimulus	49.000000	20.000000
41.000000	81001.000000	1.000000	0.000000		50.000000	S  2	Stimulus	50.000000	21.000000
42.000000	81576.000000	1.000000	0.000000		51.000000	S  6	Stimulus	51.000000	21.000000
43.000000	85001.000000	1.000000	0.000000		52.000000	S  1	Stimulus	52.000000	22.000000
44.000000	85751.000000	1.000000	0.000000		53.000000	S  4	Stimulus	53.000000	22.000000
45.000000	89001.000000	1.000000	0.000000		54.000000	S  2	Stimulus	54.000000	23.000000
46.000000	89636.000000	1.000000	0.000000		55.000000	S  6	Stimulus	55.000000	23.000000
47.000000	93001.000000	1.000000	0.000000		56.000000	S  1	Stimulus	56.000000	24.000000
48.000000	93494.000000	1.000000	0.000000		57.000000	S  6	Stimulus	57.000000	24.000000
49.000000	97001.000000	1.000000	0.000000		62.000000	S  1	Stimulus	62.000000	25.000000
50.000000	97571.000000	1.000000	0.000000		63.000000	S  6	Stimulus	63.000000	25.000000
51.000000	101001.000000	1.000000	0.000000		64.000000	S  2	Stimulus	64.000000	26.000000
52.000000	101582.000000	1.000000	0.000000		65.000000	S  6	Stimulus	65.000000	26.000000
53.000000	105001.000000	1.000000	0.000000		66.000000	S  2	Stimulus	66.000000	27.000000
54.000000	105581.000000	1.000000	0.000000		67.000000	S  6	Stimulus	67.000000	27.000000
55.000000	109001.000000	1.000000	0.000000		70.000000	S  1	Stimulus	70.000000	28.000000
56.000000	109651.000000	1.000000	0.000000		71.000000	S  6	Stimulus	71.000000	28.000000
57.000000	113001.000000	1.000000	0.000000		77.000000	S  2	Stimulus	77.000000	29.000000
58.000000	113750.000000	1.000000	0.000000		78.000000	S  4	Stimulus	78.000000	29.000000
59.000000	117001.000000	1.000000	0.000000		79.000000	S  2	Stimulus	79.000000	30.000000
60.000000	117669.000000	1.000000	0.000000		80.000000	S  6	Stimulus	80.000000	30.000000
61.000000	121001.000000	1.000000	0.000000		88.000000	S  1	Stimulus	88.000000	31.000000
62.000000	121553.000000	1.000000	0.000000		89.000000	S  6	Stimulus	89.000000	31.000000
63.000000	125001.000000	1.000000	0.000000		90.000000	S  2	Stimulus	90.000000	32.000000
64.000000	125550.000000	1.000000	0.000000		91.000000	S  6	Stimulus	91.000000	32.000000
65.000000	129001.000000	1.000000	0.000000		92.000000	S  1	Stimulus	92.000000	33.000000
66.000000	129751.000000	1.000000	0.000000		93.000000	S  4	Stimulus	93.000000	33.000000
67.000000	133001.000000	1.000000	0.000000		94.000000	S  2	Stimulus	94.000000	34.000000
68.000000	133660.000000	1.000000	0.000000		95.000000	S  6	Stimulus	95.000000	34.000000
69.000000	137001.000000	1.000000	0.000000		96.000000	S  1	Stimulus	96.000000	35.000000
70.000000	137554.000000	1.000000	0.000000		97.000000	S  6	Stimulus	97.000000	35.000000
71.000000	141001.000000	1.000000	0.000000		100.000000	S  2	Stimulus	100.000000	36.000000
72.000000	141723.000000	1.000000	0.000000		101.000000	S  6	Stimulus	101.000000	36.000000
73.000000	145001.000000	1.000000	0.000000		108.000000	S  2	Stimulus	108.000000	37.000000
74.000000	145711.000000	1.000000	0.000000		109.000000	S  6	Stimulus	109.000000	37.000000
75.000000	149001.000000	1.000000	0.000000		110.000000	S  1	Stimulus	110.000000	38.000000
76.000000	149677.000000	1.000000	0.000000		111.000000	S  6	Stimulus	111.000000	38.000000
77.000000	153001.000000	1.000000	0.000000		119.000000	S  1	Stimulus	119.000000	39.000000
78.000000	153751.000000	1.000000	0.000000		120.000000	S  4	Stimulus	120.000000	39.000000
79.000000	157001.000000	1.000000	0.000000		121.000000	S  1	Stimulus	121.000000	40.000000
80.000000	157612.000000	1.000000	0.000000		122.000000	S  6	Stimulus	122.000000	40.000000
81.000000	161001.000000	1.000000	0.000000		123.000000	S  2	Stimulus	123.000000	41.000000
82.000000	161639.000000	1.000000	0.000000		124.000000	S  6	Stimulus	124.000000	41.000000
83.000000	165001.000000	1.000000	0.000000		125.000000	S  1	Stimulus	125.000000	42.000000
84.000000	165656.000000	1.000000	0.000000		126.000000	S  6	Stimulus	126.000000	42.000000
85.000000	169001.000000	1.000000	0.000000		127.000000	S  2	Stimulus	127.000000	43.000000
86.000000	169606.000000	1.000000	0.000000		128.000000	S  6	Stimulus	128.000000	43.000000
87.000000	173001.000000	1.000000	0.000000		129.000000	S  1	Stimulus	129.000000	44.000000
88.000000	173716.000000	1.000000	0.000000		130.000000	S  6	Stimulus	130.000000	44.000000
89.000000	177001.000000	1.000000	0.000000		140.000000	S  2	Stimulus	140.000000	45.000000
90.000000	177686.000000	1.000000	0.000000		141.000000	S  6	Stimulus	141.000000	45.000000
91.000000	181001.000000	1.000000	0.000000		142.000000	S  1	Stimulus	142.000000	46.000000
92.000000	181751.000000	1.000000	0.000000		143.000000	S  4	Stimulus	143.000000	46.000000
93.000000	185001.000000	1.000000	0.000000		144.000000	S  2	Stimulus	144.000000	47.000000
94.000000	185750.000000	1.000000	0.000000		145.000000	S  4	Stimulus	145.000000	47.000000
95.000000	189001.000000	1.000000	0.000000		146.000000	S  2	Stimulus	146.000000	48.000000
96.000000	189590.000000	1.000000	0.000000		147.000000	S  6	Stimulus	147.000000	48.000000
97.000000	193001.000000	1.000000	0.000000		148.000000	S  1	Stimulus	148.000000	49.000000
98.000000	193717.000000	1.000000	0.000000		149.000000	S  6	Stimulus	149.000000	49.000000
99.000000	197001.000000	1.000000	0.000000		152.000000	S  2	Stimulus	152.000000	50.000000
100.000000	197751.000000	1.000000	0.000000		153.000000	S  4	Stimulus	153.000000	50.000000
101.000000	201001.000000	1.000000	0.000000		157.000000	S  1	Stimulus	157.000000	51.000000
102.000000	201606.000000	1.000000	0.000000		158.000000	S  6	Stimulus	158.000000	51.000000
103.000000	205001.000000	1.000000	0.000000		159.000000	S  2	Stimulus	159.000000	52.000000
104.000000	205595.000000	1.000000	0.000000		160.000000	S  6	Stimulus	160.000000	52.000000
105.000000	209001.000000	1.000000	0.000000		163.000000	S  1	Stimulus	163.000000	53.000000
106.000000	209593.000000	1.000000	0.000000		164.000000	S  6	Stimulus	164.000000	53.000000
107.000000	213001.000000	1.000000	0.000000		169.000000	S  1	Stimulus	169.000000	54.000000
108.000000	213751.000000	1.000000	0.000000		170.000000	S  4	Stimulus	170.000000	54.000000
109.000000	217001.000000	1.000000	0.000000		180.000000	S  1	Stimulus	180.000000	55.000000
110.000000	217682.000000	1.000000	0.000000		181.000000	S  6	Stimulus	181.000000	55.000000
111.000000	221001.000000	1.000000	0.000000		182.000000	S  2	Stimulus	182.000000	56.000000
112.000000	221751.000000	1.000000	0.000000		183.000000	S  4	Stimulus	183.000000	56.000000
113.000000	225001.000000	1.000000	0.000000		186.000000	S  2	Stimulus	186.000000	57.000000
114.000000	225604.000000	1.000000	0.000000		187.000000	S  6	Stimulus	187.000000	57.000000
115.000000	229001.000000	1.000000	0.000000		190.000000	S  2	Stimulus	190.000000	58.000000
116.000000	229721.000000	1.000000	0.000000		191.000000	S  6	Stimulus	191.000000	58.000000
117.000000	233001.000000	1.000000	0.000000		192.000000	S  2	Stimulus	192.000000	59.000000
118.000000	233702.000000	1.000000	0.000000		193.000000	S  6	Stimulus	193.000000	59.000000
119.000000	237001.000000	1.000000	0.000000		194.000000	S  1	Stimulus	194.000000	60.000000
120.000000	237720.000000	1.000000	0.000000		195.000000	S  6	Stimulus	195.000000	60.000000
121.000000	241001.000000	1.000000	0.000000		196.000000	S  1	Stimulus	196.000000	61.000000
122.000000	241628.000000	1.000000	0.000000		197.000000	S  6	Stimulus	197.000000	61.000000
123.000000	245001.000000	1.000000	0.000000		200.000000	S  1	Stimulus	200.000000	62.000000
124.000000	245640.000000	1.000000	0.000000		201.000000	S  6	Stimulus	201.000000	62.000000
125.000000	249001.000000	1.000000	0.000000		204.000000	S  1	Stimulus	204.000000	63.000000
126.000000	249750.000000	1.000000	0.000000		205.000000	S  4	Stimulus	205.000000	63.000000
127.000000	253001.000000	1.000000	0.000000		206.000000	S  2	Stimulus	206.000000	64.000000
128.000000	253746.000000	1.000000	0.000000		207.000000	S  6	Stimulus	207.000000	64.000000
129.000000	257001.000000	1.000000	0.000000		208.000000	S  2	Stimulus	208.000000	65.000000
130.000000	257750.000000	1.000000	0.000000		209.000000	S  4	Stimulus	209.000000	65.000000
131.000000	261001.000000	1.000000	0.000000		212.000000	S  2	Stimulus	212.000000	66.000000
132.000000	261508.000000	1.000000	0.000000		213.000000	S  6	Stimulus	213.000000	66.000000
133.000000	265001.000000	1.000000	0.000000		219.000000	S  1	Stimulus	219.000000	67.000000
134.000000	265750.000000	1.000000	0.000000		220.000000	S  4	Stimulus	220.000000	67.000000
135.000000	269001.000000	1.000000	0.000000		221.000000	S  2	Stimulus	221.000000	68.000000
136.000000	269751.000000	1.000000	0.000000		222.000000	S  4	Stimulus	222.000000	68.000000
137.000000	273001.000000	1.000000	0.000000		235.000000	S  2	Stimulus	235.000000	69.000000
138.000000	273709.000000	1.000000	0.000000		236.000000	S  6	Stimulus	236.000000	69.000000
139.000000	277001.000000	1.000000	0.000000		237.000000	S  1	Stimulus	237.000000	70.000000
140.000000	277751.000000	1.000000	0.000000		238.000000	S  4	Stimulus	238.000000	70.000000
141.000000	281001.000000	1.000000	0.000000		239.000000	S  1	Stimulus	239.000000	71.000000
142.000000	281751.000000	1.000000	0.000000		240.000000	S  4	Stimulus	240.000000	71.000000
143.000000	285001.000000	1.000000	0.000000		241.000000	S  2	Stimulus	241.000000	72.000000
144.000000	285591.000000	1.000000	0.000000		242.000000	S  6	Stimulus	242.000000	72.000000
145.000000	289001.000000	1.000000	0.000000		243.000000	S  1	Stimulus	243.000000	73.000000
146.000000	289595.000000	1.000000	0.000000		244.000000	S  6	Stimulus	244.000000	73.000000
147.000000	293001.000000	1.000000	0.000000		249.000000	S  2	Stimulus	249.000000	74.000000
148.000000	293740.000000	1.000000	0.000000		250.000000	S  6	Stimulus	250.000000	74.000000
149.000000	297001.000000	1.000000	0.000000		251.000000	S  2	Stimulus	251.000000	75.000000
150.000000	297553.000000	1.000000	0.000000		252.000000	S  6	Stimulus	252.000000	75.000000
151.000000	301001.000000	1.000000	0.000000		257.000000	S  1	Stimulus	257.000000	76.000000
152.000000	301589.000000	1.000000	0.000000		258.000000	S  6	Stimulus	258.000000	76.000000
153.000000	305001.000000	1.000000	0.000000		273.000000	S  1	Stimulus	273.000000	77.000000
154.000000	305666.000000	1.000000	0.000000		274.000000	S  6	Stimulus	274.000000	77.000000
