number	latency	duration	channel	bvtime	bvmknum	type	code	urevent	epoch
38.000000	73591.000000	1.000000	0.000000		116.000000	S  6	Stimulus	116.000000	19.000000
39.000000	77001.000000	1.000000	0.000000		123.000000	S  2	Stimulus	123.000000	20.000000
40.000000	77482.000000	1.000000	0.000000		124.000000	S  6	Stimulus	124.000000	20.000000
41.000000	81001.000000	1.000000	0.000000		125.000000	S  2	Stimulus	125.000000	21.000000
42.000000	81566.000000	1.000000	0.000000		126.000000	S  6	Stimulus	126.000000	21.000000
43.000000	85001.000000	1.000000	0.000000		127.000000	S  1	Stimulus	127.000000	22.000000
44.000000	85570.000000	1.000000	0.000000		128.000000	S  6	Stimulus	128.000000	22.000000
45.000000	89001.000000	1.000000	0.000000		131.000000	S  1	Stimulus	131.000000	23.000000
46.000000	89459.000000	1.000000	0.000000		132.000000	S  6	Stimulus	132.000000	23.000000
47.000000	93001.000000	1.000000	0.000000		138.000000	S  2	Stimulus	138.000000	24.000000
48.000000	93724.000000	1.000000	0.000000		139.000000	S  6	Stimulus	139.000000	24.000000
49.000000	97001.000000	1.000000	0.000000		142.000000	S  2	Stimulus	142.000000	25.000000
50.000000	97469.000000	1.000000	0.000000		143.000000	S  6	Stimulus	143.000000	25.000000
51.000000	101001.000000	1.000000	0.000000		144.000000	S  1	Stimulus	144.000000	26.000000
52.000000	101568.000000	1.000000	0.000000		145.000000	S  6	Stimulus	145.000000	26.000000
53.000000	105001.000000	1.000000	0.000000		149.000000	S  1	Stimulus	149.000000	27.000000
54.000000	105460.000000	1.000000	0.000000		150.000000	S  6	Stimulus	150.000000	27.000000
55.000000	109001.000000	1.000000	0.000000		155.000000	S  1	Stimulus	155.000000	28.000000
56.000000	109448.000000	1.000000	0.000000		156.000000	S  6	Stimulus	156.000000	28.000000
57.000000	113001.000000	1.000000	0.000000		157.000000	S  2	Stimulus	157.000000	29.000000
58.000000	113751.000000	1.000000	0.000000		158.000000	S  4	Stimulus	158.000000	29.000000
59.000000	117001.000000	1.000000	0.000000		164.000000	S  1	Stimulus	164.000000	30.000000
60.000000	117580.000000	1.000000	0.000000		165.000000	S  6	Stimulus	165.000000	30.000000
61.000000	121001.000000	1.000000	0.000000		166.000000	S  2	Stimulus	166.000000	31.000000
62.000000	121751.000000	1.000000	0.000000		167.000000	S  4	Stimulus	167.000000	31.000000
63.000000	125001.000000	1.000000	0.000000		168.000000	S  2	Stimulus	168.000000	32.000000
64.000000	125512.000000	1.000000	0.000000		169.000000	S  6	Stimulus	169.000000	32.000000
65.000000	129001.000000	1.000000	0.000000		174.000000	S  2	Stimulus	174.000000	33.000000
66.000000	129573.000000	1.000000	0.000000		175.000000	S  6	Stimulus	175.000000	33.000000
67.000000	133001.000000	1.000000	0.000000		176.000000	S  2	Stimulus	176.000000	34.000000
68.000000	133477.000000	1.000000	0.000000		177.000000	S  6	Stimulus	177.000000	34.000000
69.000000	137001.000000	1.000000	0.000000		178.000000	S  1	Stimulus	178.000000	35.000000
70.000000	137565.000000	1.000000	0.000000		179.000000	S  6	Stimulus	179.000000	35.000000
71.000000	141001.000000	1.000000	0.000000		182.000000	S  2	Stimulus	182.000000	36.000000
72.000000	141518.000000	1.000000	0.000000		183.000000	S  6	Stimulus	183.000000	36.000000
73.000000	145001.000000	1.000000	0.000000		188.000000	S  1	Stimulus	188.000000	37.000000
74.000000	145751.000000	1.000000	0.000000		189.000000	S  4	Stimulus	189.000000	37.000000
75.000000	149001.000000	1.000000	0.000000		190.000000	S  2	Stimulus	190.000000	38.000000
76.000000	149575.000000	1.000000	0.000000		191.000000	S  6	Stimulus	191.000000	38.000000
77.000000	153001.000000	1.000000	0.000000		204.000000	S  1	Stimulus	204.000000	39.000000
78.000000	153577.000000	1.000000	0.000000		205.000000	S  6	Stimulus	205.000000	39.000000
79.000000	157001.000000	1.000000	0.000000		219.000000	S  2	Stimulus	219.000000	40.000000
80.000000	157624.000000	1.000000	0.000000		220.000000	S  6	Stimulus	220.000000	40.000000
81.000000	161001.000000	1.000000	0.000000		223.000000	S  1	Stimulus	223.000000	41.000000
82.000000	161714.000000	1.000000	0.000000		224.000000	S  6	Stimulus	224.000000	41.000000
83.000000	165001.000000	1.000000	0.000000		225.000000	S  2	Stimulus	225.000000	42.000000
84.000000	165612.000000	1.000000	0.000000		226.000000	S  6	Stimulus	226.000000	42.000000
85.000000	169001.000000	1.000000	0.000000		227.000000	S  1	Stimulus	227.000000	43.000000
86.000000	169531.000000	1.000000	0.000000		228.000000	S  6	Stimulus	228.000000	43.000000
87.000000	173001.000000	1.000000	0.000000		229.000000	S  2	Stimulus	229.000000	44.000000
88.000000	173544.000000	1.000000	0.000000		230.000000	S  6	Stimulus	230.000000	44.000000
89.000000	177001.000000	1.000000	0.000000		237.000000	S  1	Stimulus	237.000000	45.000000
90.000000	177546.000000	1.000000	0.000000		238.000000	S  6	Stimulus	238.000000	45.000000
91.000000	181001.000000	1.000000	0.000000		245.000000	S  1	Stimulus	245.000000	46.000000
92.000000	181656.000000	1.000000	0.000000		246.000000	S  6	Stimulus	246.000000	46.000000
93.000000	185001.000000	1.000000	0.000000		259.000000	S  2	Stimulus	259.000000	47.000000
94.000000	185699.000000	1.000000	0.000000		260.000000	S  6	Stimulus	260.000000	47.000000
95.000000	189001.000000	1.000000	0.000000		261.000000	S  1	Stimulus	261.000000	48.000000
96.000000	189631.000000	1.000000	0.000000		262.000000	S  6	Stimulus	262.000000	48.000000
